name,district,name,address
高雄市,三民區,高雄中都郵局,高雄市三民區力行路89、91號
高雄市,楠梓區,楠梓郵局,高雄市楠梓區楠梓新路247號
高雄市,楠梓區,楠梓煉油廠郵局,高雄市楠梓區後昌路510號
高雄市,楠梓區,楠梓加工區郵局,高雄市楠梓區加昌路600-15號(楠梓加工出口區內)
高雄市,楠梓區,楠梓右昌郵局,高雄市楠梓區右昌街347號
高雄市,楠梓區,海軍官校郵局,高雄市楠梓區軍校路669號
高雄市,楠梓區,楠梓後勁郵局,高雄市楠梓區後昌路128號
高雄市,楠梓區,楠梓亞洲城郵局,高雄市楠梓區壽民路222號
高雄市,楠梓區,楠梓建楠郵局,高雄市楠梓區建楠路3號
高雄市,楠梓區,高雄高等行政法院郵局,高雄市楠梓區興楠路180號
高雄市,楠梓區,楠梓翠屏郵局,高雄市楠梓區德祥路129、131號
高雄市,小港區,小港郵局,高雄市小港區小港一街1號
高雄市,小港區,小港機場郵局,高雄市小港區中山四路2號(小港國際機場內)
高雄市,小港區,高雄大林蒲郵局,高雄市小港區鳳林路82號
高雄市,小港區,高雄中鋼郵局,高雄市小港區中鋼路1號〈中鋼公司福利社內〉
高雄市,小港區,高雄中船郵局,高雄市小港區中鋼路3號(中船公司內)
高雄市,小港區,高雄二苓郵局,高雄市小港區中山四路7、9、11號
高雄市,小港區,高雄高松郵局,高雄市小港區高鳳路33-3、4號
高雄市,小港區,高雄康莊郵局,高雄市小港區康莊路67號
高雄市,小港區,高雄中林子郵局,高雄市小港區中智街1號
高雄市,小港區,高雄桂林郵局,高雄市小港區桂華街130號
高雄市,左營區,左營郵局,高雄市左營區實踐路43號
高雄市,左營區,左營南站郵局,高雄市左營區左營大路75號
高雄市,左營區,左營果貿郵局,高雄市左營區翠峰路2號
高雄市,左營區,左營軍港郵局,高雄市左營區艦隊休服中心四海樓
高雄市,左營區,左營新訓中心郵局,高雄市左營區左營海軍新兵訓練中心
高雄市,左營區,左營新莊仔郵局,高雄市左營區富民路356號
高雄市,左營區,左營榮總郵局,高雄市左營區大中一路386號(榮總高雄分院內)
高雄市,左營區,左營菜公郵局,高雄市左營區博愛三路520、522、524、526號
高雄市,左營區,左營福山郵局,高雄市左營區華夏路1708號
高雄市,左營區,高雄郵件中心郵局,高雄市左營區民族一路853號
高雄市,仁武區,仁武台塑郵局,高雄市仁武區水管路100-1號
高雄市,仁武區,仁武郵局,高雄市仁武區仁武村中正路115號
高雄市,仁武區,仁武仁雄郵局,高雄市仁武區仁和村仁忠路79、81號
高雄市,大社區,大社郵局,高雄市大社區自強街9號
高雄市,岡山區,岡山郵局,高雄市岡山區民有路68號
高雄市,岡山區,空軍通校郵局,高雄市岡山區介壽西路198號〈空軍航空技術學院內〉
高雄市,岡山區,空軍官校郵局,高雄市岡山區介壽西路首1號(空軍官校內)
高雄市,岡山區,空軍機校郵局,高雄市岡山區巨輪路1號〈空軍航空技術學院內〉
高雄市,岡山區,岡山平和路郵局,高雄市岡山區平和路65號
高雄市,岡山區,岡山仁壽路郵局,高雄市岡山區仁壽路215號
高雄市,岡山區,岡山五甲尾郵局,高雄市岡山區嘉興路255號
高雄市,岡山區,岡山大仁郵局,高雄市岡山區大仁路89號
高雄市,路竹區,路竹郵局,高雄市路竹區中興路11號
高雄市,路竹區,路竹竹南郵局,高雄市路竹區中山路1097號
高雄市,路竹區,路竹一甲郵局,高雄市路竹區大智路60號
高雄市,阿蓮區,阿蓮郵局,高雄市阿蓮區清蓮村民生路101號
高雄市,田寮區,田寮郵局,高雄市田寮區南安村崗北路61號
高雄市,燕巢區,燕巢義大醫院郵局,高雄市燕巢區義大路1號
高雄市,燕巢區,燕巢郵局,高雄市燕巢區南燕村中民路621號
高雄市,燕巢區,燕巢鳳山厝郵局,高雄市燕巢區鳳雄村鳳旗路39號
高雄市,橋頭區,橋頭郵局,高雄市橋頭區橋頭村橋頭路113號
高雄市,梓官區,梓官郵局,高雄市梓官區梓義村中崙路260號
高雄市,梓官區,梓官蚵子寮郵局,高雄市梓官區赤東村赤崁南路14號
高雄市,彌陀區,彌陀郵局,高雄市彌陀區彌陀村中正路7號
高雄市,永安區,永安郵局,高雄市永安區永華村永華路15號
高雄市,永安區,永安竹仔港郵局,高雄市永安區永工二路1號(永安工業區內)
高雄市,湖內區,湖內郵局,高雄市湖內區中正路2段13號
高雄市,湖內區,湖內大湖郵局,高雄市湖內區大湖村民權路243號
高雄市,鳳山區,鳳山中山東路郵局,高雄市鳳山區中山東路86-2號
高雄市,鳳山區,陸軍官校郵局,高雄市鳳山區維武路1號(陸軍官校內)
高雄市,鳳山區,澄清湖郵局,高雄市鳳山區青年路2段634、636號
高雄市,鳳山區,鳳山縣府郵局,高雄市鳳山區光復路2段132號(高雄縣政府內)
高雄市,鳳山區,鳳山文山郵局,高雄市鳳山區文衡路236號
高雄市,鳳山區,鳳山中山路郵局,高雄市鳳山區大東一路122、124號
高雄市,鳳山區,鳳山五甲郵局,高雄市鳳山區五甲三路45號
高雄市,鳳山區,鳳山工協郵局,高雄市鳳山區勝利路50號
高雄市,鳳山區,鳳山一甲郵局,高雄市鳳山區五甲二路87、89、91號
高雄市,鳳山區,鳳山鳳松路郵局,高雄市鳳山區鳳松路11號
高雄市,鳳山區,鳳山新甲郵局,高雄市鳳山區大明路39、41號
高雄市,鳳山區,鳳山新富郵局,高雄市鳳山區新富路391號
高雄市,鳳山區,鳳山三民路郵局,高雄市鳳山區三民路289號
高雄市,鳳山區,鳳山中崙郵局,高雄市鳳山區中崙路576號
高雄市,鳳山區,鳳山過埤郵局,高雄市鳳山區過埤路114號
高雄市,鳳山區,鳳山鎮北郵局,高雄市鳳山區經武路166、168號
高雄市,大寮區,大寮郵局,高雄市大寮區永芳村鳳林三路530號
高雄市,大寮區,大寮中庄郵局,高雄市大寮區鳳屏一路370、372號
高雄市,大寮區,大寮中興郵局,高雄市大寮區中正路3之15、16、17號
高雄市,大寮區,大寮大發郵局,高雄市大寮區大寮路767號
高雄市,林園區,林園郵局,高雄市林園區東林村鳳林路1段176號
高雄市,林園區,林園三庄郵局,高雄市林園區林內村林內路153號
高雄市,林園區,林園福興郵局,高雄市林園區頂厝村福興街104號
高雄市,鳥松區,鳥松郵局,高雄市鳥松區中正路311號
高雄市,鳥松區,鳥松仁美郵局,高雄市鳥松區學堂路89號
高雄市,鳥松區,鳥松長庚醫院郵局,高雄市鳥松區鳥松村大埤路125號(長庚兒童醫院內)
高雄市,大樹區,義守大學郵局,高雄市大樹區學城路1段1號
高雄市,大樹區,大樹九曲堂郵局,高雄市大樹區久堂村中興街143號
高雄市,大樹區,大樹郵局,高雄市大樹區檨腳村中興西路40號
高雄市,旗山區,旗山郵局,高雄市旗山區延平一路690號
高雄市,旗山區,旗山旗尾郵局,高雄市旗山區延平二路8、10號
高雄市,旗山區,旗山大洲郵局,高雄市旗山區旗南二路192-1號
高雄市,旗山區,旗山圓潭郵局,高雄市旗山區旗甲路2段354號
高雄市,旗山區,旗山四保郵局,高雄市旗山區中山路242號
高雄市,美濃區,美濃郵局,高雄市美濃區中正路1段39號
高雄市,美濃區,美濃中壇郵局,高雄市美濃區中興路1段788號
高雄市,六龜區,六龜郵局,高雄市六龜區義寶村光復路173號
高雄市,六龜區,六龜寶來郵局,高雄市六龜區寶來街18-1號
高雄市,內門區,內門郵局,高雄市內門區內豐村內埔121號
高雄市,杉林區,杉林郵局,高雄市杉林區上平村山仙路26號
高雄市,甲仙區,甲仙郵局,高雄市甲仙區林森路44號
高雄市,桃源區,桃源郵局,高雄市桃源區桃源村南進巷182號
高雄市,那瑪夏區,那瑪夏郵局,高雄市那瑪夏區南沙魯村鞍山巷9號
高雄市,茂林區,茂林郵局,高雄市茂林區茂林村8-3號
高雄市,茄萣區,茄萣郵局,高雄市茄萣區進學路158號
