city,district,name,address
高雄市,阿蓮區,中油-大崗山(加盟),高雄市阿蓮區峰南66-12號
高雄市,阿蓮區,台塑-阿蓮站,高雄市阿蓮區中正路91號
高雄市,燕巢區,中油-優力燕巢(加盟),高雄市燕巢區安招路730號
高雄市,燕巢區,中油-統一精工旗楠(加盟),高雄市燕巢區鳳東路86號
高雄市,燕巢區,中油-山隆岡山(加盟),高雄市燕巢區安招路683號
高雄市,燕巢區,中油-統一精工燕巢(加盟),高雄市燕巢區安北路25號
高雄市,燕巢區,中油-建元(加盟),高雄市燕巢區安招路456之1號
高雄市,燕巢區,中油-鳳東路(加盟),高雄市燕巢區鳳東路77號
高雄市,燕巢區,中油-永全(加盟),高雄市燕巢區安招路1044號
高雄市,燕巢區,Smile-燕巢站,高雄市燕巢區安北路25號
高雄市,燕巢區,Smile-旗楠站,高雄市燕巢區鳳東路86號
高雄市,橋頭區,中油-台糖白埔(加盟),高雄市橋頭區芋寮路南段412號
高雄市,梓官區,中油-蚵仔寮站(直營),高雄市梓官區通港路通港巷1號
高雄市,梓官區,中油-梓官站(直營),高雄市梓官區和平路317號
高雄市,梓官區,中油-千越梓官(加盟),高雄市梓官區大舍南路238號
高雄市,梓官區,中油-向陽(加盟),高雄市梓官區大舍南路92號
高雄市,梓官區,台塑-大舍甲站,高雄市梓官區和平路2號
高雄市,彌陀區,中油-南寮站(直營),高雄市彌陀區漁港路73號
高雄市,彌陀區,中油-彌陀(加盟),高雄市彌陀區鹽埕大路138號
高雄市,彌陀區,中油-山隆永發(加盟),高雄市彌陀區鹽埕大路160號
高雄市,永安區,中油-樺興(加盟),高雄市永安區維新路18-13號
高雄市,永安區,中油-福記(加盟),高雄市永安區保安路248號
高雄市,湖內區,中油-太爺站(直營),高雄市湖內區中山路二段61號
高雄市,湖內區,中油-大湖站(直營),高雄市湖內區中山路一段72號
高雄市,湖內區,中油-千越路竹(加盟),高雄市湖內區中山路一段152號
高雄市,湖內區,中油-優力湖內(加盟),高雄市湖內區中山路二段3號
高雄市,湖內區,中油-台糖大湖(加盟),高雄市湖內區中山路一段200號
高雄市,湖內區,中油-興達港(加盟),高雄市湖內區東方路678號
高雄市,鳳山區,中油-五甲站(直營),高雄市鳳山區五甲一路232號
高雄市,鳳山區,中油-鳳松站(直營),高雄市鳳山區武松里鳳松路178-5號
高雄市,鳳山區,中油-統一精工鳳山(加盟),高雄市鳳山區鳳屏一路112號
高雄市,鳳山區,中油-台糖建軍(加盟),高雄市鳳山區鳳頂路602號
高雄市,鳳山區,中油-千越武慶(加盟),高雄市鳳山區武慶二路306號
高雄市,鳳山區,中油-上源(加盟),高雄市鳳山區鳳林路91號
高雄市,鳳山區,中油-甲洲(加盟),高雄市鳳山區五甲二路73號
高雄市,鳳山區,中油-台糖國泰(加盟),高雄市鳳山區國泰路一段281號
高雄市,鳳山區,中油-源興加油加氣站(加盟),高雄市鳳山區油管路99號
高雄市,鳳山區,全國-鳳山站,高雄市鳳山區中山西路218號
高雄市,鳳山區,台塑-老爺站,高雄市鳳山區五甲一路667號
高雄市,大寮區,中油-大寮站(直營),高雄市大寮區鳳林三路616號
高雄市,大寮區,中油-大益(加盟),高雄市大寮區鳳林一路502號
高雄市,大寮區,中油-泓成(加盟),高雄市大寮區鳳林二路621號
高雄市,大寮區,中油-江山(加盟),高雄市大寮區鳳屏二路46號
高雄市,大寮區,中油-祥發(加盟),高雄市大寮區光華路430號
高雄市,大寮區,中油-昭明(加盟),高雄市大寮區鳳林路四段400號
高雄市,大寮區,中油-大來(加盟),高雄市大寮區大漢路330號
高雄市,大寮區,中油-台糖大發(加盟),高雄市大寮區大寮路1303號
高雄市,大寮區,中油-大倫(加盟),高雄市大寮區光明路三段1080號
高雄市,大寮區,中油-統一精工鳳山二(加盟),高雄市大寮區鳳屏二路3號
高雄市,大寮區,中油-優力大進發(加盟),高雄市大寮區鳳林二路802號
高雄市,大寮區,中油-山隆大發(加盟),高雄市大寮區大寮路201號
高雄市,大寮區,全國-鳳榮站,高雄市大寮區大漢路225號
高雄市,大寮區,全國-鳳屏站,高雄市大寮區鳳屏1路810號
高雄市,大寮區,全國-大寮站,高雄市大寮區鳳林四路398號
高雄市,大寮區,Smile-鳳山站,高雄市大寮區鳳屏一路112號
高雄市,林園區,中油-林園沿海路站(直營),高雄市林園區沿海路四段1號
高雄市,林園區,中油-林興站(直營),高雄市林園區沿海路一段149號
高雄市,林園區,中油-林園站(直營),高雄市林園區林園北路350號
高雄市,林園區,中油-港埔(加盟),高雄市林園區中門路1-29號
高雄市,林園區,中油-永晉(加盟),高雄市林園區中芸三路300號
高雄市,林園區,台塑-林園站,高雄市林園區鳳林路三段650號
高雄市,鳥松區,中油-統一精工鳥松一(加盟),高雄市鳥松區神農路267號
高雄市,鳥松區,中油-千越仁美(加盟),高雄市鳥松區神農路370號
高雄市,鳥松區,中油-統一精工鳥松二(加盟),高雄市鳥松區中正路100-3號
高雄市,鳥松區,中油-水美(加盟),高雄市鳥松區北平路49號
高雄市,鳥松區,全國-鳥松站,高雄市鳥松區美山路121號
高雄市,鳥松區,台塑-鳥松站,高雄市鳥松區中正路44-77號
高雄市,鳥松區,Smile-鳥松二站,高雄市鳥松區中正路100-3號
高雄市,鳥松區,Smile-鳥松一站,高雄市鳥松區神農路267號
高雄市,大樹區,中油-大樹站(直營),高雄市大樹區中興北路184號
高雄市,大樹區,中油-小坪頂(加盟),高雄市大樹區小坪路93-8號
高雄市,旗山區,中油-旗山站(直營),高雄市旗山區復新街17號
高雄市,旗山區,中油-美林(加盟),高雄市旗山區延平二路114號
高雄市,旗山區,中油-振裕(加盟),高雄市旗山區延平一路115號
高雄市,旗山區,中油-新光(加盟),高雄市旗山區旗南三路120-8號
高雄市,旗山區,中油-嶺東(加盟),高雄市旗山區旗南三路204之1號
高雄市,旗山區,中油-宏洋(加盟),高雄市旗山區旗南二路87-6號
高雄市,旗山區,中油-洋洋(加盟),高雄市旗山區延平二路159號
高雄市,旗山區,中油-台糖公正(加盟),高雄市旗山區旗甲路二段10號
高雄市,美濃區,中油-美濃站(直營),高雄市美濃區成功路133號
高雄市,美濃區,中油-清豐(加盟),高雄市美濃區中正路二段655號
高雄市,美濃區,中油-美德(加盟),高雄市美濃區中興路一段401號
高雄市,六龜區,中油-六龜站(直營),高雄市六龜區光復路308號
高雄市,六龜區,中油-保來(加盟),高雄市六龜區寶建路4號
高雄市,六龜區,中油-三杰(加盟),高雄市六龜區光復路416號
高雄市,內門區,中油-內門站(直營),高雄市內門區南屏路125號
高雄市,杉林區,中油-杉林站(直營),高雄市杉林區清水路304號
高雄市,甲仙區,中油-國安加油站(加盟),高雄市甲仙區中園路200號
高雄市,桃源區,中油-梅蘭(加盟),高雄市桃源區南橫公路5段199號
高雄市,那瑪夏區,中油-伊比(加盟),高雄市那瑪夏區大光巷188號
高雄市,茄萣區,中油-茄萣站(直營),高雄市茄萣區白砂路6號
高雄市,茄萣區,中油-茄萣仁愛(加盟),高雄市茄萣區仁愛路一段2號
